Valor 1 : Tensão efectiva T3 (0s) [Dispositivo-2]
Número;Tempo;Valor 1-avg[V];Valor 1-min[V];Valor 1-max[V];
3759;06/12/22 11:08:01'641;218,340;;;
3760;06/12/22 11:08:02'120;218,424;;;
3761;06/12/22 11:08:02'601;218,410;;;
3762;06/12/22 11:08:03'081;218,336;;;
3763;06/12/22 11:08:03'560;218,525;;;
3764;06/12/22 11:08:03'880;218,472;;;
3765;06/12/22 11:08:04'359;218,433;;;
3766;06/12/22 11:08:04'839;218,501;;;
3767;06/12/22 11:08:05'320;218,535;;;
3768;06/12/22 11:08:05'800;218,581;;;
3769;06/12/22 11:08:06'280;218,433;;;
3770;06/12/22 11:08:06'920;218,446;;;
3771;06/12/22 11:08:07'400;218,469;;;
3772;06/12/22 11:08:07'880;218,462;;;
3773;06/12/22 11:08:08'536;218,558;;;
3774;06/12/22 11:08:09'016;218,544;;;
3775;06/12/22 11:08:10'263;218,413;;;
3776;06/12/22 11:08:10'743;218,452;;;
3777;06/12/22 11:08:11'223;218,629;;;
3778;06/12/22 11:08:11'706;218,448;;;
3779;06/12/22 11:08:12'183;218,475;;;
3780;06/12/22 11:08:12'823;218,468;;;
3781;06/12/22 11:08:13'303;218,456;;;
3782;06/12/22 11:08:13'815;218,449;;;
3783;06/12/22 11:08:14'455;218,522;;;
3784;06/12/22 11:08:14'935;218,507;;;
3785;06/12/22 11:08:15'414;218,486;;;
3786;06/12/22 11:08:15'894;218,446;;;
3787;06/12/22 11:08:16'374;218,502;;;
3788;06/12/22 11:08:16'854;218,568;;;
3789;06/12/22 11:08:17'334;218,493;;;
3790;06/12/22 11:08:17'814;218,467;;;
3791;06/12/22 11:08:18'294;218,524;;;
3792;06/12/22 11:08:18'774;218,485;;;
3793;06/12/22 11:08:19'254;218,583;;;
3794;06/12/22 11:08:19'734;218,439;;;
3795;06/12/22 11:08:20'214;218,487;;;
3796;06/12/22 11:08:20'694;218,583;;;
3797;06/12/22 11:08:21'014;218,517;;;
3798;06/12/22 11:08:21'493;218,508;;;
3799;06/12/22 11:08:21'973;218,501;;;
3800;06/12/22 11:08:22'613;218,624;;;
3801;06/12/22 11:08:23'093;218,494;;;
3802;06/12/22 11:08:23'573;218,556;;;
3803;06/12/22 11:08:24'053;218,591;;;
3804;06/12/22 11:08:24'533;218,588;;;
3805;06/12/22 11:08:25'028;218,603;;;
3806;06/12/22 11:08:25'668;218,479;;;
3807;06/12/22 11:08:26'149;218,605;;;
3808;06/12/22 11:08:26'629;218,562;;;
3809;06/12/22 11:08:27'108;218,651;;;
3810;06/12/22 11:08:27'588;218,589;;;
3811;06/12/22 11:08:27'908;218,593;;;
3812;06/12/22 11:08:28'388;218,485;;;
3813;06/12/22 11:08:28'868;218,690;;;
3814;06/12/22 11:08:29'349;218,569;;;
3815;06/12/22 11:08:29'828;218,577;;;
3816;06/12/22 11:08:30'308;218,567;;;
3817;06/12/22 11:08:30'820;218,508;;;
3818;06/12/22 11:08:31'300;218,668;;;
3819;06/12/22 11:08:31'940;218,553;;;
3820;06/12/22 11:08:32'420;218,651;;;
3821;06/12/22 11:08:32'900;218,559;;;
3822;06/12/22 11:08:33'379;218,616;;;
3823;06/12/22 11:08:33'858;218,628;;;
3824;06/12/22 11:08:34'338;218,606;;;
3825;06/12/22 11:08:34'819;218,556;;;
3826;06/12/22 11:08:35'299;218,585;;;
3827;06/12/22 11:08:35'779;218,600;;;
3828;06/12/22 11:08:36'419;218,656;;;
3829;06/12/22 11:08:36'899;218,635;;;
3830;06/12/22 11:08:37'379;218,585;;;
3831;06/12/22 11:08:37'699;218,478;;;
3832;06/12/22 11:08:38'179;218,552;;;
3833;06/12/22 11:08:38'659;218,649;;;
3834;06/12/22 11:08:39'138;218,628;;;
3835;06/12/22 11:08:39'618;218,697;;;
3836;06/12/22 11:08:40'098;218,654;;;
3837;06/12/22 11:08:40'578;218,677;;;
3838;06/12/22 11:08:41'058;218,601;;;
3839;06/12/22 11:08:41'538;218,626;;;
3840;06/12/22 11:08:42'034;218,664;;;
3841;06/12/22 11:08:42'530;218,730;;;
3842;06/12/22 11:08:43'010;218,648;;;
3843;06/12/22 11:08:43'490;218,709;;;
3844;06/12/22 11:08:43'970;218,722;;;
3845;06/12/22 11:08:44'450;218,508;;;
3846;06/12/22 11:08:44'930;218,668;;;
3847;06/12/22 11:08:45'249;218,633;;;
3848;06/12/22 11:08:45'729;218,735;;;
3849;06/12/22 11:08:46'209;218,727;;;
3850;06/12/22 11:08:46'689;218,757;;;
3851;06/12/22 11:08:47'169;218,700;;;
3852;06/12/22 11:08:47'809;218,707;;;
3853;06/12/22 11:08:48'449;218,682;;;
3854;06/12/22 11:08:48'929;218,754;;;
3855;06/12/22 11:08:49'409;218,690;;;
3856;06/12/22 11:08:49'889;218,669;;;
3857;06/12/22 11:08:50'368;218,629;;;
3858;06/12/22 11:08:50'848;218,668;;;
3859;06/12/22 11:08:51'488;218,621;;;
3860;06/12/22 11:08:52'128;218,583;;;
3861;06/12/22 11:08:52'608;218,621;;;
3862;06/12/22 11:08:53'088;218,645;;;
3863;06/12/22 11:08:53'728;218,672;;;
3864;06/12/22 11:08:54'208;218,592;;;
3865;06/12/22 11:08:54'688;218,646;;;
3866;06/12/22 11:08:55'008;218,630;;;
3867;06/12/22 11:08:55'488;218,655;;;
3868;06/12/22 11:08:55'808;218,696;;;
3869;06/12/22 11:08:56'288;218,585;;;
3870;06/12/22 11:08:56'768;218,604;;;
3871;06/12/22 11:08:57'247;218,690;;;
3872;06/12/22 11:08:57'727;218,644;;;
3873;06/12/22 11:08:58'047;218,702;;;
3874;06/12/22 11:08:58'527;218,601;;;
3875;06/12/22 11:08:59'007;218,612;;;
3876;06/12/22 11:08:59'487;218,636;;;
3877;06/12/22 11:08:59'967;218,625;;;
3878;06/12/22 11:09:00'287;218,592;;;
3879;06/12/22 11:09:00'767;218,561;;;
3880;06/12/22 11:09:01'247;218,559;;;
3881;06/12/22 11:09:01'887;218,526;;;
3882;06/12/22 11:09:02'367;218,600;;;
3883;06/12/22 11:09:02'847;218,525;;;
3884;06/12/22 11:09:03'326;218,620;;;
3885;06/12/22 11:09:03'806;218,575;;;
3886;06/12/22 11:09:04'286;218,596;;;
3887;06/12/22 11:09:04'925;218,499;;;
3888;06/12/22 11:09:05'406;218,545;;;
3889;06/12/22 11:09:05'886;218,513;;;
3890;06/12/22 11:09:06'366;218,562;;;
3891;06/12/22 11:09:07'006;218,524;;;
3892;06/12/22 11:09:07'485;218,520;;;
3893;06/12/22 11:09:07'966;218,542;;;
3894;06/12/22 11:09:08'606;218,535;;;
3895;06/12/22 11:09:09'085;218,580;;;
3896;06/12/22 11:09:10'378;218,571;;;
3897;06/12/22 11:09:11'053;218,525;;;
3898;06/12/22 11:09:11'533;218,506;;;
3899;06/12/22 11:09:12'013;218,540;;;
3900;06/12/22 11:09:12'493;218,567;;;
3901;06/12/22 11:09:13'005;218,612;;;
3902;06/12/22 11:09:13'485;218,547;;;
3903;06/12/22 11:09:13'965;218,566;;;
3904;06/12/22 11:09:14'445;218,603;;;
3905;06/12/22 11:09:14'925;218,542;;;
3906;06/12/22 11:09:15'404;218,538;;;
3907;06/12/22 11:09:15'883;218,512;;;
3908;06/12/22 11:09:16'363;218,533;;;
3909;06/12/22 11:09:16'843;218,555;;;
3910;06/12/22 11:09:17'324;218,549;;;
3911;06/12/22 11:09:17'964;218,517;;;
3912;06/12/22 11:09:18'444;218,595;;;
3913;06/12/22 11:09:18'924;218,577;;;
3914;06/12/22 11:09:19'404;218,566;;;
3915;06/12/22 11:09:19'884;218,503;;;
3916;06/12/22 11:09:20'364;218,450;;;
3917;06/12/22 11:09:21'003;218,613;;;
3918;06/12/22 11:09:21'483;218,521;;;
3919;06/12/22 11:09:21'963;218,575;;;
3920;06/12/22 11:09:22'283;218,538;;;
3921;06/12/22 11:09:22'762;218,517;;;
3922;06/12/22 11:09:23'243;218,561;;;
3923;06/12/22 11:09:23'723;218,575;;;
3924;06/12/22 11:09:24'203;218,520;;;
3925;06/12/22 11:09:24'523;218,517;;;
3926;06/12/22 11:09:25'002;218,531;;;
3927;06/12/22 11:09:25'483;218,535;;;
3928;06/12/22 11:09:25'963;218,515;;;
3929;06/12/22 11:09:26'443;218,620;;;
3930;06/12/22 11:09:26'762;218,524;;;
3931;06/12/22 11:09:27'242;218,560;;;
3932;06/12/22 11:09:27'722;218,535;;;
3933;06/12/22 11:09:28'362;218,646;;;
3934;06/12/22 11:09:28'842;218,531;;;
3935;06/12/22 11:09:29'322;218,591;;;
3936;06/12/22 11:09:29'642;218,589;;;
3937;06/12/22 11:09:30'122;218,581;;;
3938;06/12/22 11:09:30'602;218,594;;;
3939;06/12/22 11:09:31'082;218,601;;;
3940;06/12/22 11:09:31'561;218,644;;;
3941;06/12/22 11:09:31'881;218,576;;;
3942;06/12/22 11:09:32'362;218,589;;;
3943;06/12/22 11:09:32'682;218,573;;;
3944;06/12/22 11:09:33'161;218,599;;;
3945;06/12/22 11:09:33'641;218,610;;;
3946;06/12/22 11:09:34'121;218,670;;;
3947;06/12/22 11:09:34'601;218,609;;;
3948;06/12/22 11:09:34'921;218,705;;;
3949;06/12/22 11:09:35'402;218,601;;;
3950;06/12/22 11:09:35'881;218,677;;;
3951;06/12/22 11:09:36'521;218,619;;;
3952;06/12/22 11:09:37'001;218,605;;;
3953;06/12/22 11:09:37'481;218,648;;;
3954;06/12/22 11:09:37'961;218,674;;;
3955;06/12/22 11:09:38'441;218,651;;;
3956;06/12/22 11:09:38'920;218,607;;;
3957;06/12/22 11:09:39'560;218,633;;;
3958;06/12/22 11:09:40'056;218,582;;;
3959;06/12/22 11:09:40'552;218,655;;;
3960;06/12/22 11:09:40'872;218,599;;;
3961;06/12/22 11:09:41'352;218,607;;;
3962;06/12/22 11:09:41'672;218,607;;;
3963;06/12/22 11:09:42'151;218,581;;;
3964;06/12/22 11:09:42'631;218,609;;;
3965;06/12/22 11:09:43'272;218,606;;;
3966;06/12/22 11:09:43'911;218,634;;;
3967;06/12/22 11:09:44'392;218,580;;;
3968;06/12/22 11:09:44'872;218,646;;;
3969;06/12/22 11:09:45'351;218,599;;;
3970;06/12/22 11:09:45'830;218,638;;;
3971;06/12/22 11:09:46'310;218,620;;;
3972;06/12/22 11:09:46'790;218,621;;;
3973;06/12/22 11:09:47'271;218,623;;;
3974;06/12/22 11:09:47'751;218,566;;;
3975;06/12/22 11:09:48'231;218,568;;;
3976;06/12/22 11:09:48'711;218,589;;;
3977;06/12/22 11:09:49'031;218,721;;;
3978;06/12/22 11:09:49'511;218,530;;;
3979;06/12/22 11:09:49'831;218,676;;;
3980;06/12/22 11:09:50'311;218,464;;;
3981;06/12/22 11:09:50'791;218,674;;;
3982;06/12/22 11:09:51'270;218,494;;;
3983;06/12/22 11:09:51'750;218,571;;;
3984;06/12/22 11:09:52'070;218,572;;;
3985;06/12/22 11:09:52'550;218,749;;;
3986;06/12/22 11:09:52'870;218,449;;;
3987;06/12/22 11:09:53'351;218,600;;;
3988;06/12/22 11:09:53'830;218,451;;;
3989;06/12/22 11:09:54'310;218,602;;;
3990;06/12/22 11:09:54'790;218,437;;;
3991;06/12/22 11:09:55'269;218,637;;;
3992;06/12/22 11:09:55'750;218,598;;;
3993;06/12/22 11:09:56'230;218,558;;;
3994;06/12/22 11:09:56'710;218,712;;;
3995;06/12/22 11:09:57'189;218,504;;;
3996;06/12/22 11:09:57'669;218,589;;;
3997;06/12/22 11:09:58'148;218,605;;;
3998;06/12/22 11:09:58'628;218,658;;;
3999;06/12/22 11:09:59'108;218,534;;;
4000;06/12/22 11:09:59'749;218,691;;;
4001;06/12/22 11:10:00'229;218,640;;;
4002;06/12/22 11:10:00'709;218,572;;;
4003;06/12/22 11:10:01'189;218,596;;;
4004;06/12/22 11:10:01'669;218,581;;;
4005;06/12/22 11:10:02'149;218,979;;;
4006;06/12/22 11:10:02'629;218,569;;;
4007;06/12/22 11:10:03'267;218,606;;;
4008;06/12/22 11:10:03'748;218,709;;;
4009;06/12/22 11:10:04'228;218,611;;;
4010;06/12/22 11:10:04'868;218,570;;;
4011;06/12/22 11:10:05'507;218,508;;;
4012;06/12/22 11:10:05'988;218,705;;;
4013;06/12/22 11:10:06'468;218,696;;;
4014;06/12/22 11:10:06'948;218,620;;;
4015;06/12/22 11:10:07'427;218,566;;;
4016;06/12/22 11:10:07'908;218,460;;;
4017;06/12/22 11:10:08'548;218,672;;;
4018;06/12/22 11:10:09'028;218,632;;;
4019;06/12/22 11:10:09'507;218,517;;;
4020;06/12/22 11:10:09'827;218,625;;;
4021;06/12/22 11:10:11'186;218,622;;;
4022;06/12/22 11:10:11'666;218,651;;;
4023;06/12/22 11:10:11'986;218,470;;;
4024;06/12/22 11:10:12'467;218,563;;;
4025;06/12/22 11:10:12'787;218,594;;;
4026;06/12/22 11:10:13'267;218,611;;;
4027;06/12/22 11:10:13'587;218,365;;;
4028;06/12/22 11:10:14'067;218,595;;;
4029;06/12/22 11:10:14'563;218,535;;;
4030;06/12/22 11:10:15'202;218,500;;;
4031;06/12/22 11:10:15'682;218,542;;;
4032;06/12/22 11:10:16'161;218,507;;;
4033;06/12/22 11:10:16'642;218,570;;;
4034;06/12/22 11:10:17'122;218,530;;;
4035;06/12/22 11:10:17'602;218,477;;;
4036;06/12/22 11:10:18'242;218,502;;;
4037;06/12/22 11:10:18'722;218,512;;;
4038;06/12/22 11:10:19'202;218,586;;;
4039;06/12/22 11:10:19'522;218,578;;;
4040;06/12/22 11:10:20'018;218,616;;;
4041;06/12/22 11:10:20'338;218,481;;;
4042;06/12/22 11:10:20'818;218,568;;;
4043;06/12/22 11:10:21'297;218,539;;;
4044;06/12/22 11:10:21'937;218,523;;;
4045;06/12/22 11:10:22'417;218,502;;;
4046;06/12/22 11:10:22'897;218,534;;;
4047;06/12/22 11:10:23'377;218,546;;;
4048;06/12/22 11:10:23'857;218,624;;;
4049;06/12/22 11:10:24'337;218,607;;;
4050;06/12/22 11:10:24'817;218,427;;;
4051;06/12/22 11:10:25'312;218,497;;;
4052;06/12/22 11:10:25'793;218,609;;;
4053;06/12/22 11:10:26'433;218,564;;;
4054;06/12/22 11:10:26'913;218,572;;;
4055;06/12/22 11:10:27'391;218,526;;;
4056;06/12/22 11:10:27'872;218,569;;;
4057;06/12/22 11:10:28'351;218,531;;;
4058;06/12/22 11:10:28'832;218,565;;;
4059;06/12/22 11:10:29'472;218,557;;;
4060;06/12/22 11:10:30'112;218,566;;;
4061;06/12/22 11:10:30'592;218,516;;;
4062;06/12/22 11:10:31'072;218,510;;;
4063;06/12/22 11:10:31'712;218,555;;;
4064;06/12/22 11:10:32'192;218,572;;;
4065;06/12/22 11:10:32'671;218,560;;;
4066;06/12/22 11:10:33'151;218,606;;;
4067;06/12/22 11:10:33'631;218,556;;;
4068;06/12/22 11:10:34'111;218,578;;;
4069;06/12/22 11:10:34'431;218,549;;;
4070;06/12/22 11:10:34'911;218,534;;;
4071;06/12/22 11:10:35'391;218,627;;;
4072;06/12/22 11:10:36'031;218,609;;;
4073;06/12/22 11:10:36'511;218,544;;;
4074;06/12/22 11:10:36'991;218,576;;;
4075;06/12/22 11:10:37'631;218,611;;;
4076;06/12/22 11:10:38'111;218,620;;;
4077;06/12/22 11:10:38'590;218,671;;;
4078;06/12/22 11:10:39'069;218,660;;;
4079;06/12/22 11:10:39'550;218,653;;;
4080;06/12/22 11:10:40'030;218,561;;;
4081;06/12/22 11:10:40'349;218,603;;;
4082;06/12/22 11:10:40'830;218,688;;;
4083;06/12/22 11:10:41'310;218,596;;;
4084;06/12/22 11:10:41'790;218,653;;;
4085;06/12/22 11:10:42'270;218,500;;;
4086;06/12/22 11:10:42'590;218,589;;;
4087;06/12/22 11:10:43'070;218,601;;;
4088;06/12/22 11:10:43'390;218,615;;;
4089;06/12/22 11:10:43'870;218,641;;;
4090;06/12/22 11:10:44'350;218,644;;;
4091;06/12/22 11:10:44'990;218,710;;;
4092;06/12/22 11:10:45'468;218,612;;;
4093;06/12/22 11:10:45'949;218,651;;;
4094;06/12/22 11:10:46'269;218,724;;;
4095;06/12/22 11:10:46'749;218,615;;;
4096;06/12/22 11:10:47'229;218,609;;;
4097;06/12/22 11:10:47'708;218,689;;;
4098;06/12/22 11:10:48'189;218,656;;;
4099;06/12/22 11:10:48'669;218,593;;;
4100;06/12/22 11:10:49'149;218,620;;;
4101;06/12/22 11:10:49'628;218,647;;;
4102;06/12/22 11:10:50'269;218,617;;;
4103;06/12/22 11:10:50'909;218,710;;;
4104;06/12/22 11:10:51'388;218,626;;;
4105;06/12/22 11:10:51'868;218,571;;;
4106;06/12/22 11:10:52'348;218,642;;;
4107;06/12/22 11:10:52'828;218,700;;;
4108;06/12/22 11:10:53'308;218,644;;;
4109;06/12/22 11:10:53'948;218,648;;;
4110;06/12/22 11:10:54'428;218,637;;;
4111;06/12/22 11:10:54'908;218,583;;;
4112;06/12/22 11:10:55'228;218,591;;;
4113;06/12/22 11:10:55'708;218,603;;;
4114;06/12/22 11:10:56'187;218,591;;;
4115;06/12/22 11:10:56'667;218,610;;;
4116;06/12/22 11:10:57'147;218,451;;;
4117;06/12/22 11:10:57'627;218,494;;;
4118;06/12/22 11:10:58'107;218,523;;;
4119;06/12/22 11:10:58'587;218,586;;;
4120;06/12/22 11:10:58'907;218,538;;;
4121;06/12/22 11:10:59'387;218,610;;;
4122;06/12/22 11:10:59'707;218,529;;;
4123;06/12/22 11:11:00'187;218,605;;;
4124;06/12/22 11:11:00'666;218,501;;;
4125;06/12/22 11:11:01'146;218,562;;;
4126;06/12/22 11:11:01'626;218,526;;;
4127;06/12/22 11:11:02'107;218,493;;;
4128;06/12/22 11:11:02'747;218,467;;;
4129;06/12/22 11:11:03'226;218,551;;;
4130;06/12/22 11:11:03'705;218,483;;;
4131;06/12/22 11:11:04'185;218,547;;;
4132;06/12/22 11:11:04'666;218,456;;;
4133;06/12/22 11:11:05'146;218,524;;;
4134;06/12/22 11:11:05'625;218,560;;;
4135;06/12/22 11:11:06'105;218,643;;;
4136;06/12/22 11:11:06'589;218,551;;;
4137;06/12/22 11:11:07'082;218,479;;;
4138;06/12/22 11:11:07'562;218,690;;;
4139;06/12/22 11:11:08'042;218,631;;;
4140;06/12/22 11:11:08'522;218,570;;;
4141;06/12/22 11:11:09'002;218,529;;;
4142;06/12/22 11:11:09'321;218,549;;;
4143;06/12/22 11:11:09'800;218,622;;;
4144;06/12/22 11:11:10'121;218,507;;;
4145;06/12/22 11:11:11'481;218,634;;;
4146;06/12/22 11:11:11'801;218,542;;;
4147;06/12/22 11:11:12'281;218,605;;;
4148;06/12/22 11:11:12'761;218,576;;;
4149;06/12/22 11:11:13'241;218,552;;;
4150;06/12/22 11:11:13'721;218,587;;;
4151;06/12/22 11:11:14'201;218,599;;;
4152;06/12/22 11:11:14'681;218,596;;;
4153;06/12/22 11:11:15'160;218,592;;;
4154;06/12/22 11:11:15'640;218,568;;;
4155;06/12/22 11:11:16'120;218,549;;;
4156;06/12/22 11:11:16'600;218,641;;;
4157;06/12/22 11:11:17'080;218,642;;;
4158;06/12/22 11:11:17'560;218,583;;;
4159;06/12/22 11:11:18'040;218,599;;;
4160;06/12/22 11:11:18'520;218,636;;;
4161;06/12/22 11:11:19'000;218,672;;;
4162;06/12/22 11:11:19'480;218,625;;;
4163;06/12/22 11:11:19'960;218,566;;;
4164;06/12/22 11:11:20'440;218,633;;;
4165;06/12/22 11:11:20'760;218,613;;;
4166;06/12/22 11:11:21'239;218,660;;;
4167;06/12/22 11:11:21'719;218,597;;;
4168;06/12/22 11:11:22'199;218,678;;;
4169;06/12/22 11:11:22'679;218,568;;;
4170;06/12/22 11:11:23'159;218,550;;;
4171;06/12/22 11:11:23'639;218,618;;;
4172;06/12/22 11:11:24'119;218,623;;;
4173;06/12/22 11:11:24'599;218,552;;;
4174;06/12/22 11:11:25'095;218,605;;;
4175;06/12/22 11:11:25'575;218,644;;;
4176;06/12/22 11:11:26'054;218,595;;;
4177;06/12/22 11:11:26'535;218,625;;;
4178;06/12/22 11:11:26'855;218,633;;;
4179;06/12/22 11:11:27'334;218,551;;;
4180;06/12/22 11:11:27'654;218,766;;;
4181;06/12/22 11:11:28'134;218,659;;;
4182;06/12/22 11:11:28'454;218,632;;;
4183;06/12/22 11:11:28'934;218,663;;;
4184;06/12/22 11:11:29'414;218,625;;;
4185;06/12/22 11:11:30'054;218,562;;;
4186;06/12/22 11:11:30'693;218,544;;;
4187;06/12/22 11:11:31'333;218,604;;;
4188;06/12/22 11:11:31'813;218,589;;;
4189;06/12/22 11:11:32'293;218,647;;;
4190;06/12/22 11:11:32'614;218,579;;;
4191;06/12/22 11:11:33'093;218,629;;;
4192;06/12/22 11:11:33'573;218,603;;;
4193;06/12/22 11:11:34'053;218,623;;;
4194;06/12/22 11:11:34'532;218,670;;;
4195;06/12/22 11:11:34'852;218,543;;;
4196;06/12/22 11:11:35'333;218,564;;;
4197;06/12/22 11:11:35'653;218,632;;;
4198;06/12/22 11:11:36'133;218,575;;;
4199;06/12/22 11:11:36'614;218,683;;;
4200;06/12/22 11:11:37'253;218,608;;;
4201;06/12/22 11:11:37'733;218,624;;;
4202;06/12/22 11:11:38'213;218,528;;;
4203;06/12/22 11:11:38'533;218,642;;;
4204;06/12/22 11:11:39'012;218,577;;;
4205;06/12/22 11:11:39'332;218,629;;;
4206;06/12/22 11:11:39'812;218,555;;;
4207;06/12/22 11:11:40'292;218,528;;;
4208;06/12/22 11:11:40'772;218,541;;;
4209;06/12/22 11:11:41'252;218,567;;;
4210;06/12/22 11:11:41'732;218,568;;;
4211;06/12/22 11:11:42'212;218,594;;;
4212;06/12/22 11:11:42'691;218,554;;;
4213;06/12/22 11:11:43'171;218,570;;;
4214;06/12/22 11:11:43'652;218,653;;;
4215;06/12/22 11:11:44'132;218,556;;;
4216;06/12/22 11:11:44'452;218,532;;;
4217;06/12/22 11:11:44'932;218,592;;;
4218;06/12/22 11:11:45'251;218,537;;;
4219;06/12/22 11:11:45'731;218,572;;;
4220;06/12/22 11:11:46'211;218,542;;;
4221;06/12/22 11:11:46'851;218,498;;;
4222;06/12/22 11:11:47'331;218,604;;;
4223;06/12/22 11:11:47'811;218,592;;;
4224;06/12/22 11:11:48'291;218,606;;;
4225;06/12/22 11:11:48'771;218,545;;;
4226;06/12/22 11:11:49'251;218,564;;;
4227;06/12/22 11:11:49'731;218,587;;;
4228;06/12/22 11:11:50'211;218,572;;;
4229;06/12/22 11:11:50'691;218,575;;;
4230;06/12/22 11:11:51'330;218,620;;;
4231;06/12/22 11:11:51'810;218,598;;;
4232;06/12/22 11:11:52'290;218,541;;;
4233;06/12/22 11:11:52'770;218,618;;;
4234;06/12/22 11:11:53'250;218,533;;;
4235;06/12/22 11:11:53'730;218,557;;;
4236;06/12/22 11:11:54'050;218,559;;;
4237;06/12/22 11:11:54'531;218,618;;;
4238;06/12/22 11:11:55'010;218,550;;;
4239;06/12/22 11:11:55'490;218,585;;;
4240;06/12/22 11:11:55'970;218,545;;;
4241;06/12/22 11:11:56'450;218,590;;;
4242;06/12/22 11:11:56'930;218,584;;;
4243;06/12/22 11:11:57'409;218,615;;;
4244;06/12/22 11:11:58'049;218,624;;;
4245;06/12/22 11:11:58'529;218,660;;;
4246;06/12/22 11:11:59'009;218,612;;;
4247;06/12/22 11:11:59'489;218,615;;;
4248;06/12/22 11:11:59'969;218,509;;;
4249;06/12/22 11:12:00'449;218,574;;;
4250;06/12/22 11:12:00'929;218,586;;;
4251;06/12/22 11:12:01'569;218,506;;;
4252;06/12/22 11:12:02'049;218,483;;;
4253;06/12/22 11:12:02'529;218,529;;;
4254;06/12/22 11:12:03'008;218,531;;;
4255;06/12/22 11:12:03'488;218,577;;;
4256;06/12/22 11:12:03'968;218,536;;;
4257;06/12/22 11:12:04'608;218,543;;;
4258;06/12/22 11:12:05'104;218,553;;;
4259;06/12/22 11:12:05'586;218,481;;;
4260;06/12/22 11:12:05'904;218,501;;;
4261;06/12/22 11:12:06'384;218,582;;;
4262;06/12/22 11:12:06'704;218,425;;;
4263;06/12/22 11:12:07'184;218,542;;;
4264;06/12/22 11:12:07'664;218,456;;;
4265;06/12/22 11:12:08'304;218,534;;;
4266;06/12/22 11:12:08'784;218,574;;;
4267;06/12/22 11:12:09'263;218,473;;;
4268;06/12/22 11:12:09'743;218,532;;;
4269;06/12/22 11:12:11'311;218,519;;;
4270;06/12/22 11:12:11'791;218,458;;;
4271;06/12/22 11:12:12'431;218,485;;;
4272;06/12/22 11:12:12'911;218,501;;;
4273;06/12/22 11:12:13'391;218,436;;;
4274;06/12/22 11:12:13'710;218,552;;;
4275;06/12/22 11:12:14'190;218,539;;;
4276;06/12/22 11:12:14'511;218,501;;;
4277;06/12/22 11:12:14'991;218,514;;;
4278;06/12/22 11:12:15'485;218,525;;;
4279;06/12/22 11:12:15'966;218,462;;;
4280;06/12/22 11:12:16'446;218,477;;;
4281;06/12/22 11:12:16'765;218,461;;;
4282;06/12/22 11:12:17'245;218,467;;;
4283;06/12/22 11:12:17'566;218,449;;;
4284;06/12/22 11:12:18'046;218,477;;;
4285;06/12/22 11:12:18'542;218,452;;;
4286;06/12/22 11:12:19'183;218,593;;;
4287;06/12/22 11:12:19'662;218,464;;;
4288;06/12/22 11:12:20'142;218,490;;;
4289;06/12/22 11:12:20'782;218,509;;;
4290;06/12/22 11:12:21'262;218,504;;;
4291;06/12/22 11:12:21'773;218,519;;;
4292;06/12/22 11:12:22'413;218,497;;;
4293;06/12/22 11:12:23'053;218,541;;;
4294;06/12/22 11:12:23'533;218,521;;;
4295;06/12/22 11:12:24'013;218,506;;;
4296;06/12/22 11:12:24'653;218,570;;;
4297;06/12/22 11:12:25'293;218,464;;;
4298;06/12/22 11:12:25'773;218,526;;;
4299;06/12/22 11:12:26'253;218,554;;;
4300;06/12/22 11:12:26'892;218,545;;;
4301;06/12/22 11:12:27'372;218,510;;;
4302;06/12/22 11:12:27'851;218,604;;;
4303;06/12/22 11:12:28'172;218,590;;;
4304;06/12/22 11:12:28'652;218,580;;;
4305;06/12/22 11:12:29'132;218,594;;;
4306;06/12/22 11:12:29'772;218,621;;;
4307;06/12/22 11:12:30'252;218,568;;;
4308;06/12/22 11:12:30'732;218,561;;;
4309;06/12/22 11:12:31'212;218,669;;;
4310;06/12/22 11:12:31'692;218,472;;;
4311;06/12/22 11:12:32'172;218,556;;;
4312;06/12/22 11:12:32'652;218,587;;;
4313;06/12/22 11:12:33'131;218,592;;;
4314;06/12/22 11:12:33'611;218,551;;;
4315;06/12/22 11:12:34'091;218,602;;;
4316;06/12/22 11:12:34'571;218,642;;;
4317;06/12/22 11:12:35'051;218,548;;;
4318;06/12/22 11:12:35'531;218,594;;;
4319;06/12/22 11:12:36'011;218,589;;;
4320;06/12/22 11:12:36'491;218,545;;;
4321;06/12/22 11:12:36'971;218,609;;;
4322;06/12/22 11:12:37'451;218,600;;;
4323;06/12/22 11:12:37'931;218,607;;;
4324;06/12/22 11:12:38'411;218,535;;;
4325;06/12/22 11:12:38'891;218,657;;;
4326;06/12/22 11:12:39'370;218,603;;;
4327;06/12/22 11:12:39'850;218,588;;;
4328;06/12/22 11:12:40'330;218,591;;;
4329;06/12/22 11:12:40'970;218,558;;;
4330;06/12/22 11:12:41'450;218,586;;;
4331;06/12/22 11:12:41'930;218,565;;;
4332;06/12/22 11:12:42'409;218,575;;;
4333;06/12/22 11:12:42'890;218,559;;;
4334;06/12/22 11:12:43'370;218,562;;;
4335;06/12/22 11:12:43'690;218,563;;;
4336;06/12/22 11:12:44'170;218,586;;;
4337;06/12/22 11:12:44'650;218,635;;;
4338;06/12/22 11:12:45'289;218,625;;;
