Valor 1 : Tensão efectiva T3 (0s) [Dispositivo-2]
Número;Tempo;Valor 1-avg[V];Valor 1-min[V];Valor 1-max[V];
3781;01/12/22 10:35:04'055;217,869;;;
3782;01/12/22 10:35:04'535;217,930;;;
3783;01/12/22 10:35:05'015;217,982;;;
3784;01/12/22 10:35:05'494;217,952;;;
3785;01/12/22 10:35:06'135;217,957;;;
3786;01/12/22 10:35:06'615;217,874;;;
3787;01/12/22 10:35:07'095;217,915;;;
3788;01/12/22 10:35:07'734;217,959;;;
3789;01/12/22 10:35:08'375;217,958;;;
3790;01/12/22 10:35:08'855;218,018;;;
3791;01/12/22 10:35:09'335;217,934;;;
3792;01/12/22 10:35:09'814;217,941;;;
3793;01/12/22 10:35:10'294;217,964;;;
3794;01/12/22 10:35:10'774;218,006;;;
3795;01/12/22 10:35:11'254;217,912;;;
3796;01/12/22 10:35:11'734;217,904;;;
3797;01/12/22 10:35:12'213;217,901;;;
3798;01/12/22 10:35:12'854;217,965;;;
3799;01/12/22 10:35:13'333;217,938;;;
3800;01/12/22 10:35:13'814;217,913;;;
3801;01/12/22 10:35:14'294;217,998;;;
3802;01/12/22 10:35:14'789;217,986;;;
3803;01/12/22 10:35:15'270;217,988;;;
3804;01/12/22 10:35:15'749;217,976;;;
3805;01/12/22 10:35:16'230;217,945;;;
3806;01/12/22 10:35:16'565;218,048;;;
3807;01/12/22 10:35:17'061;217,971;;;
3808;01/12/22 10:35:17'381;217,979;;;
3809;01/12/22 10:35:17'861;217,960;;;
3810;01/12/22 10:35:18'341;218,003;;;
3811;01/12/22 10:35:18'820;217,927;;;
3812;01/12/22 10:35:19'301;217,936;;;
3813;01/12/22 10:35:19'798;217,933;;;
3814;01/12/22 10:35:20'276;217,994;;;
3815;01/12/22 10:35:20'757;217,935;;;
3816;01/12/22 10:35:21'237;217,954;;;
3817;01/12/22 10:35:21'748;217,969;;;
3818;01/12/22 10:35:22'070;217,949;;;
3819;01/12/22 10:35:22'548;217,974;;;
3820;01/12/22 10:35:23'028;217,924;;;
3821;01/12/22 10:35:23'508;218,011;;;
3822;01/12/22 10:35:23'988;218,013;;;
3823;01/12/22 10:35:24'468;218,015;;;
3824;01/12/22 10:35:24'788;217,983;;;
3825;01/12/22 10:35:25'268;217,993;;;
3826;01/12/22 10:35:25'748;217,979;;;
3827;01/12/22 10:35:26'228;217,903;;;
3828;01/12/22 10:35:26'708;217,963;;;
3829;01/12/22 10:35:27'188;217,994;;;
3830;01/12/22 10:35:27'667;217,940;;;
3831;01/12/22 10:35:28'147;217,957;;;
3832;01/12/22 10:35:28'627;217,940;;;
3833;01/12/22 10:35:29'107;217,953;;;
3834;01/12/22 10:35:29'587;217,995;;;
3835;01/12/22 10:35:29'907;217,934;;;
3836;01/12/22 10:35:30'387;217,949;;;
3837;01/12/22 10:35:30'707;217,922;;;
3838;01/12/22 10:35:31'187;217,965;;;
3839;01/12/22 10:35:31'667;217,935;;;
3840;01/12/22 10:35:32'147;217,984;;;
3841;01/12/22 10:35:32'627;217,916;;;
3842;01/12/22 10:35:33'106;217,958;;;
3843;01/12/22 10:35:33'426;217,923;;;
3844;01/12/22 10:35:33'906;217,895;;;
3845;01/12/22 10:35:34'386;217,926;;;
3846;01/12/22 10:35:35'026;217,965;;;
3847;01/12/22 10:35:35'506;217,972;;;
3848;01/12/22 10:35:35'986;217,984;;;
3849;01/12/22 10:35:36'466;217,976;;;
3850;01/12/22 10:35:37'841;217,917;;;
3851;01/12/22 10:35:38'337;217,948;;;
3852;01/12/22 10:35:38'818;217,976;;;
3853;01/12/22 10:35:39'298;217,883;;;
3854;01/12/22 10:35:39'777;217,951;;;
3855;01/12/22 10:35:40'257;217,976;;;
3856;01/12/22 10:35:40'736;217,926;;;
3857;01/12/22 10:35:41'377;217,951;;;
3858;01/12/22 10:35:42'017;217,947;;;
3859;01/12/22 10:35:42'497;218,010;;;
3860;01/12/22 10:35:42'977;218,027;;;
3861;01/12/22 10:35:43'616;217,979;;;
3862;01/12/22 10:35:44'096;217,926;;;
3863;01/12/22 10:35:44'576;218,036;;;
3864;01/12/22 10:35:44'896;218,018;;;
3865;01/12/22 10:35:45'377;217,943;;;
3866;01/12/22 10:35:45'696;217,975;;;
3867;01/12/22 10:35:46'176;217,949;;;
3868;01/12/22 10:35:46'673;217,986;;;
3869;01/12/22 10:35:47'312;217,933;;;
3870;01/12/22 10:35:47'792;217,923;;;
3871;01/12/22 10:35:48'272;217,964;;;
3872;01/12/22 10:35:48'912;218,008;;;
3873;01/12/22 10:35:49'392;217,968;;;
3874;01/12/22 10:35:49'872;217,981;;;
3875;01/12/22 10:35:50'351;217,976;;;
3876;01/12/22 10:35:50'831;217,937;;;
3877;01/12/22 10:35:51'311;217,938;;;
3878;01/12/22 10:35:51'950;218,009;;;
3879;01/12/22 10:35:52'430;217,950;;;
3880;01/12/22 10:35:52'911;217,956;;;
3881;01/12/22 10:35:53'231;217,904;;;
3882;01/12/22 10:35:53'710;217,917;;;
3883;01/12/22 10:35:54'030;217,916;;;
3884;01/12/22 10:35:54'511;217,933;;;
3885;01/12/22 10:35:54'990;217,976;;;
3886;01/12/22 10:35:55'471;217,965;;;
3887;01/12/22 10:35:55'951;217,929;;;
3888;01/12/22 10:35:56'431;217,891;;;
3889;01/12/22 10:35:56'911;217,924;;;
3890;01/12/22 10:35:57'391;217,897;;;
3891;01/12/22 10:35:57'710;217,854;;;
3892;01/12/22 10:35:58'189;217,866;;;
3893;01/12/22 10:35:58'669;217,858;;;
3894;01/12/22 10:35:59'309;217,851;;;
3895;01/12/22 10:35:59'789;217,839;;;
3896;01/12/22 10:36:00'270;217,860;;;
3897;01/12/22 10:36:00'750;217,822;;;
3898;01/12/22 10:36:01'230;217,881;;;
3899;01/12/22 10:36:01'710;217,851;;;
3900;01/12/22 10:36:02'190;217,808;;;
3901;01/12/22 10:36:02'670;217,845;;;
3902;01/12/22 10:36:03'150;217,860;;;
3903;01/12/22 10:36:03'628;217,914;;;
3904;01/12/22 10:36:04'285;217,851;;;
3905;01/12/22 10:36:04'764;217,849;;;
3906;01/12/22 10:36:05'245;217,854;;;
3907;01/12/22 10:36:05'565;217,889;;;
3908;01/12/22 10:36:06'045;217,879;;;
3909;01/12/22 10:36:06'364;217,835;;;
3910;01/12/22 10:36:06'845;217,889;;;
3911;01/12/22 10:36:07'325;217,867;;;
3912;01/12/22 10:36:07'965;217,920;;;
3913;01/12/22 10:36:08'445;217,829;;;
3914;01/12/22 10:36:08'925;217,915;;;
3915;01/12/22 10:36:09'564;217,954;;;
3916;01/12/22 10:36:10'044;217,844;;;
3917;01/12/22 10:36:10'524;217,877;;;
3918;01/12/22 10:36:11'004;217,911;;;
3919;01/12/22 10:36:11'483;217,902;;;
3920;01/12/22 10:36:11'963;217,902;;;
3921;01/12/22 10:36:12'446;217,874;;;
3922;01/12/22 10:36:12'924;217,938;;;
3923;01/12/22 10:36:13'404;217,906;;;
3924;01/12/22 10:36:14'043;217,891;;;
3925;01/12/22 10:36:14'539;217,927;;;
3926;01/12/22 10:36:15'020;217,936;;;
3927;01/12/22 10:36:15'659;217,945;;;
3928;01/12/22 10:36:16'299;217,943;;;
3929;01/12/22 10:36:16'779;217,954;;;
3930;01/12/22 10:36:17'258;217,956;;;
3931;01/12/22 10:36:17'738;217,956;;;
3932;01/12/22 10:36:18'219;217,934;;;
3933;01/12/22 10:36:18'715;217,962;;;
3934;01/12/22 10:36:19'355;217,941;;;
3935;01/12/22 10:36:19'835;218,070;;;
3936;01/12/22 10:36:20'316;218,010;;;
3937;01/12/22 10:36:20'954;218,043;;;
3938;01/12/22 10:36:21'593;218,132;;;
3939;01/12/22 10:36:22'073;218,021;;;
3940;01/12/22 10:36:22'553;218,042;;;
3941;01/12/22 10:36:23'033;218,084;;;
3942;01/12/22 10:36:23'514;218,074;;;
3943;01/12/22 10:36:23'994;218,078;;;
3944;01/12/22 10:36:24'634;218,057;;;
3945;01/12/22 10:36:25'113;218,073;;;
3946;01/12/22 10:36:25'610;218,091;;;
3947;01/12/22 10:36:26'090;218,017;;;
3948;01/12/22 10:36:26'570;218,085;;;
3949;01/12/22 10:36:27'050;218,133;;;
3950;01/12/22 10:36:27'545;218,132;;;
3951;01/12/22 10:36:28'024;218,152;;;
3952;01/12/22 10:36:28'345;218,070;;;
3953;01/12/22 10:36:28'825;218,074;;;
3954;01/12/22 10:36:29'145;218,081;;;
3955;01/12/22 10:36:29'625;218,168;;;
3956;01/12/22 10:36:30'104;218,067;;;
3957;01/12/22 10:36:30'744;218,097;;;
3958;01/12/22 10:36:31'224;218,085;;;
3959;01/12/22 10:36:31'705;218,067;;;
3960;01/12/22 10:36:32'025;218,109;;;
3961;01/12/22 10:36:32'505;218,082;;;
3962;01/12/22 10:36:32'984;218,123;;;
3963;01/12/22 10:36:33'464;218,045;;;
3964;01/12/22 10:36:33'943;218,106;;;
3965;01/12/22 10:36:34'424;218,103;;;
3966;01/12/22 10:36:34'904;218,149;;;
3967;01/12/22 10:36:35'383;218,082;;;
3968;01/12/22 10:36:35'863;218,072;;;
3969;01/12/22 10:36:36'344;218,070;;;
3970;01/12/22 10:36:36'824;218,071;;;
3971;01/12/22 10:36:38'010;218,106;;;
3972;01/12/22 10:36:38'647;218,051;;;
3973;01/12/22 10:36:39'128;218,026;;;
3974;01/12/22 10:36:39'607;218,069;;;
3975;01/12/22 10:36:40'087;218,014;;;
3976;01/12/22 10:36:40'567;217,992;;;
3977;01/12/22 10:36:41'046;218,081;;;
3978;01/12/22 10:36:41'542;218,112;;;
3979;01/12/22 10:36:42'022;218,023;;;
3980;01/12/22 10:36:42'503;218,061;;;
3981;01/12/22 10:36:42'983;218,107;;;
3982;01/12/22 10:36:43'463;218,073;;;
3983;01/12/22 10:36:43'942;218,063;;;
3984;01/12/22 10:36:44'422;218,026;;;
3985;01/12/22 10:36:44'902;218,117;;;
3986;01/12/22 10:36:45'383;218,030;;;
3987;01/12/22 10:36:45'861;217,990;;;
3988;01/12/22 10:36:46'341;218,018;;;
3989;01/12/22 10:36:46'981;218,136;;;
3990;01/12/22 10:36:47'461;218,005;;;
3991;01/12/22 10:36:47'942;218,106;;;
3992;01/12/22 10:36:48'422;218,012;;;
3993;01/12/22 10:36:48'902;218,110;;;
3994;01/12/22 10:36:49'397;218,067;;;
3995;01/12/22 10:36:49'877;218,049;;;
3996;01/12/22 10:36:50'358;218,077;;;
3997;01/12/22 10:36:50'694;218,005;;;
3998;01/12/22 10:36:51'174;218,063;;;
3999;01/12/22 10:36:51'652;218,091;;;
4000;01/12/22 10:36:52'132;217,994;;;
4001;01/12/22 10:36:52'612;218,046;;;
4002;01/12/22 10:36:53'093;218,023;;;
4003;01/12/22 10:36:53'573;218,050;;;
4004;01/12/22 10:36:54'053;218,089;;;
4005;01/12/22 10:36:54'693;218,012;;;
4006;01/12/22 10:36:55'173;218,026;;;
4007;01/12/22 10:36:55'653;218,056;;;
4008;01/12/22 10:36:56'133;218,009;;;
4009;01/12/22 10:36:56'613;218,036;;;
4010;01/12/22 10:36:57'093;218,048;;;
4011;01/12/22 10:36:57'412;218,041;;;
4012;01/12/22 10:36:57'892;218,013;;;
4013;01/12/22 10:36:58'212;218,021;;;
4014;01/12/22 10:36:58'692;218,011;;;
4015;01/12/22 10:36:59'172;218,043;;;
4016;01/12/22 10:36:59'812;218,051;;;
4017;01/12/22 10:37:00'291;217,989;;;
4018;01/12/22 10:37:00'772;217,975;;;
4019;01/12/22 10:37:01'252;218,091;;;
4020;01/12/22 10:37:01'732;218,048;;;
4021;01/12/22 10:37:02'212;218,019;;;
4022;01/12/22 10:37:02'692;218,030;;;
4023;01/12/22 10:37:03'172;218,085;;;
4024;01/12/22 10:37:03'650;218,079;;;
4025;01/12/22 10:37:04'131;218,018;;;
4026;01/12/22 10:37:04'611;218,045;;;
4027;01/12/22 10:37:05'091;218,040;;;
4028;01/12/22 10:37:05'571;218,028;;;
4029;01/12/22 10:37:06'050;218,063;;;
4030;01/12/22 10:37:06'531;218,026;;;
4031;01/12/22 10:37:07'011;218,071;;;
4032;01/12/22 10:37:07'491;218,081;;;
4033;01/12/22 10:37:07'971;218,128;;;
4034;01/12/22 10:37:08'611;217,984;;;
4035;01/12/22 10:37:09'091;218,011;;;
4036;01/12/22 10:37:09'570;218,106;;;
4037;01/12/22 10:37:09'890;217,998;;;
4038;01/12/22 10:37:10'370;218,044;;;
4039;01/12/22 10:37:10'690;217,994;;;
4040;01/12/22 10:37:11'170;217,965;;;
4041;01/12/22 10:37:11'650;218,005;;;
4042;01/12/22 10:37:12'290;218,019;;;
4043;01/12/22 10:37:12'769;217,934;;;
4044;01/12/22 10:37:13'249;217,991;;;
4045;01/12/22 10:37:13'890;217,990;;;
4046;01/12/22 10:37:14'370;218,002;;;
4047;01/12/22 10:37:14'850;217,998;;;
4048;01/12/22 10:37:15'329;218,006;;;
4049;01/12/22 10:37:15'808;217,968;;;
4050;01/12/22 10:37:16'289;218,005;;;
4051;01/12/22 10:37:16'785;217,963;;;
4052;01/12/22 10:37:17'425;218,017;;;
4053;01/12/22 10:37:18'065;217,964;;;
4054;01/12/22 10:37:18'545;217,954;;;
4055;01/12/22 10:37:19'025;217,983;;;
4056;01/12/22 10:37:19'665;218,007;;;
4057;01/12/22 10:37:20'144;217,923;;;
4058;01/12/22 10:37:20'624;217,916;;;
4059;01/12/22 10:37:21'104;217,923;;;
4060;01/12/22 10:37:21'743;217,931;;;
4061;01/12/22 10:37:22'223;217,915;;;
4062;01/12/22 10:37:22'704;217,900;;;
4063;01/12/22 10:37:23'183;217,902;;;
4064;01/12/22 10:37:23'663;217,969;;;
4065;01/12/22 10:37:24'143;217,926;;;
4066;01/12/22 10:37:24'623;217,954;;;
4067;01/12/22 10:37:25'104;217,947;;;
4068;01/12/22 10:37:25'583;218,013;;;
4069;01/12/22 10:37:26'064;217,917;;;
4070;01/12/22 10:37:26'576;217,970;;;
4071;01/12/22 10:37:27'215;217,956;;;
4072;01/12/22 10:37:27'854;217,980;;;
4073;01/12/22 10:37:28'334;217,980;;;
4074;01/12/22 10:37:29'962;217,984;;;
4075;01/12/22 10:37:30'607;217,992;;;
4076;01/12/22 10:37:31'103;217,954;;;
4077;01/12/22 10:37:31'583;218,018;;;
4078;01/12/22 10:37:32'063;218,067;;;
4079;01/12/22 10:37:32'543;217,962;;;
4080;01/12/22 10:37:33'022;217,991;;;
4081;01/12/22 10:37:33'502;218,019;;;
4082;01/12/22 10:37:33'982;217,963;;;
4083;01/12/22 10:37:34'462;218,028;;;
4084;01/12/22 10:37:35'102;217,959;;;
4085;01/12/22 10:37:35'582;218,065;;;
4086;01/12/22 10:37:36'062;218,025;;;
4087;01/12/22 10:37:36'542;218,016;;;
4088;01/12/22 10:37:37'022;218,038;;;
4089;01/12/22 10:37:37'502;217,997;;;
4090;01/12/22 10:37:37'822;217,976;;;
4091;01/12/22 10:37:38'302;218,055;;;
4092;01/12/22 10:37:38'622;218,012;;;
4093;01/12/22 10:37:39'102;217,969;;;
4094;01/12/22 10:37:39'581;218,004;;;
4095;01/12/22 10:37:40'221;218,016;;;
4096;01/12/22 10:37:40'701;217,996;;;
4097;01/12/22 10:37:41'180;217,995;;;
4098;01/12/22 10:37:41'501;218,059;;;
4099;01/12/22 10:37:41'981;218,034;;;
4100;01/12/22 10:37:42'460;217,991;;;
4101;01/12/22 10:37:42'941;218,091;;;
4102;01/12/22 10:37:43'421;218,030;;;
4103;01/12/22 10:37:43'740;218,029;;;
4104;01/12/22 10:37:44'220;218,013;;;
4105;01/12/22 10:37:44'700;218,036;;;
4106;01/12/22 10:37:45'340;218,041;;;
4107;01/12/22 10:37:45'979;218,013;;;
4108;01/12/22 10:37:46'459;218,012;;;
4109;01/12/22 10:37:46'940;218,083;;;
4110;01/12/22 10:37:47'579;218,043;;;
4111;01/12/22 10:37:48'060;218,107;;;
4112;01/12/22 10:37:48'540;218,001;;;
4113;01/12/22 10:37:49'020;218,100;;;
4114;01/12/22 10:37:49'500;218,055;;;
4115;01/12/22 10:37:49'980;218,068;;;
4116;01/12/22 10:37:50'619;218,061;;;
4117;01/12/22 10:37:51'259;218,016;;;
4118;01/12/22 10:37:51'739;218,007;;;
4119;01/12/22 10:37:52'219;218,007;;;
4120;01/12/22 10:37:52'859;217,928;;;
4121;01/12/22 10:37:53'498;218,013;;;
4122;01/12/22 10:37:53'979;217,953;;;
4123;01/12/22 10:37:54'459;217,954;;;
4124;01/12/22 10:37:54'939;218,020;;;
4125;01/12/22 10:37:55'419;217,980;;;
4126;01/12/22 10:37:55'899;218,041;;;
4127;01/12/22 10:37:56'219;217,936;;;
4128;01/12/22 10:37:56'699;217,991;;;
4129;01/12/22 10:37:57'178;217,990;;;
4130;01/12/22 10:37:57'818;217,921;;;
4131;01/12/22 10:37:58'298;217,956;;;
4132;01/12/22 10:37:58'778;217,953;;;
4133;01/12/22 10:37:59'258;217,990;;;
4134;01/12/22 10:37:59'754;217,943;;;
4135;01/12/22 10:38:00'233;217,979;;;
4136;01/12/22 10:38:00'873;217,976;;;
4137;01/12/22 10:38:01'514;218,004;;;
4138;01/12/22 10:38:01'994;218,038;;;
4139;01/12/22 10:38:02'475;217,989;;;
4140;01/12/22 10:38:02'953;218,058;;;
4141;01/12/22 10:38:03'432;218,011;;;
4142;01/12/22 10:38:03'753;218,026;;;
4143;01/12/22 10:38:04'233;217,980;;;
4144;01/12/22 10:38:04'713;217,946;;;
4145;01/12/22 10:38:05'193;217,949;;;
4146;01/12/22 10:38:05'672;218,029;;;
4147;01/12/22 10:38:05'993;217,990;;;
4148;01/12/22 10:38:06'473;217,911;;;
4149;01/12/22 10:38:06'953;218,039;;;
4150;01/12/22 10:38:07'593;217,980;;;
4151;01/12/22 10:38:08'232;217,945;;;
4152;01/12/22 10:38:08'713;217,934;;;
4153;01/12/22 10:38:09'193;217,952;;;
4154;01/12/22 10:38:09'832;217,960;;;
4155;01/12/22 10:38:10'312;217,983;;;
4156;01/12/22 10:38:10'792;217,968;;;
4157;01/12/22 10:38:11'272;217,961;;;
4158;01/12/22 10:38:11'752;217,968;;;
4159;01/12/22 10:38:12'231;217,940;;;
4160;01/12/22 10:38:12'712;217,971;;;
4161;01/12/22 10:38:13'192;217,915;;;
4162;01/12/22 10:38:13'672;217,926;;;
4163;01/12/22 10:38:14'152;217,928;;;
4164;01/12/22 10:38:14'632;217,914;;;
4165;01/12/22 10:38:15'111;217,923;;;
4166;01/12/22 10:38:15'591;217,907;;;
4167;01/12/22 10:38:16'231;217,933;;;
4168;01/12/22 10:38:16'710;217,895;;;
4169;01/12/22 10:38:17'190;217,908;;;
4170;01/12/22 10:38:17'831;217,866;;;
4171;01/12/22 10:38:18'312;217,880;;;
4172;01/12/22 10:38:18'791;217,883;;;
4173;01/12/22 10:38:19'110;217,874;;;
4174;01/12/22 10:38:19'591;217,883;;;
4175;01/12/22 10:38:20'071;217,974;;;
4176;01/12/22 10:38:20'551;217,795;;;
4177;01/12/22 10:38:21'031;217,956;;;
4178;01/12/22 10:38:21'670;217,953;;;
4179;01/12/22 10:38:22'310;217,945;;;
4180;01/12/22 10:38:22'950;217,976;;;
4181;01/12/22 10:38:23'430;217,981;;;
4182;01/12/22 10:38:23'910;218,025;;;
4183;01/12/22 10:38:24'390;217,953;;;
4184;01/12/22 10:38:24'877;217,944;;;
4185;01/12/22 10:38:25'366;217,972;;;
4186;01/12/22 10:38:25'846;217,914;;;
4187;01/12/22 10:38:26'326;217,978;;;
4188;01/12/22 10:38:26'646;217,964;;;
4189;01/12/22 10:38:27'126;217,975;;;
4190;01/12/22 10:38:27'604;217,957;;;
4191;01/12/22 10:38:28'245;217,919;;;
4192;01/12/22 10:38:28'884;217,942;;;
4193;01/12/22 10:38:29'365;217,996;;;
4194;01/12/22 10:38:30'725;217,992;;;
4195;01/12/22 10:38:31'045;217,985;;;
4196;01/12/22 10:38:31'524;217,933;;;
4197;01/12/22 10:38:32'005;218,002;;;
4198;01/12/22 10:38:32'645;217,878;;;
4199;01/12/22 10:38:33'284;217,946;;;
4200;01/12/22 10:38:33'763;217,920;;;
4201;01/12/22 10:38:34'243;217,929;;;
4202;01/12/22 10:38:34'723;217,932;;;
4203;01/12/22 10:38:35'203;217,944;;;
4204;01/12/22 10:38:35'683;217,960;;;
4205;01/12/22 10:38:36'003;217,953;;;
4206;01/12/22 10:38:36'484;217,972;;;
4207;01/12/22 10:38:36'963;217,964;;;
4208;01/12/22 10:38:37'603;217,955;;;
4209;01/12/22 10:38:38'083;217,946;;;
4210;01/12/22 10:38:38'563;217,961;;;
4211;01/12/22 10:38:39'203;217,969;;;
4212;01/12/22 10:38:39'682;217,962;;;
4213;01/12/22 10:38:40'163;217,950;;;
4214;01/12/22 10:38:40'483;217,956;;;
4215;01/12/22 10:38:40'963;218,014;;;
4216;01/12/22 10:38:41'443;217,965;;;
4217;01/12/22 10:38:41'923;217,963;;;
4218;01/12/22 10:38:42'403;217,982;;;
4219;01/12/22 10:38:42'883;217,975;;;
4220;01/12/22 10:38:43'363;217,986;;;
4221;01/12/22 10:38:43'842;217,984;;;
4222;01/12/22 10:38:44'323;217,970;;;
4223;01/12/22 10:38:44'803;217,930;;;
4224;01/12/22 10:38:45'282;218,009;;;
4225;01/12/22 10:38:45'761;217,981;;;
4226;01/12/22 10:38:46'401;217,981;;;
4227;01/12/22 10:38:46'882;217,961;;;
4228;01/12/22 10:38:47'361;217,976;;;
4229;01/12/22 10:38:47'682;217,983;;;
4230;01/12/22 10:38:48'161;217,965;;;
4231;01/12/22 10:38:48'482;217,979;;;
4232;01/12/22 10:38:48'961;217,987;;;
4233;01/12/22 10:38:49'281;217,971;;;
4234;01/12/22 10:38:49'762;217,897;;;
4235;01/12/22 10:38:50'241;217,919;;;
4236;01/12/22 10:38:50'881;217,934;;;
4237;01/12/22 10:38:51'361;217,990;;;
4238;01/12/22 10:38:51'841;217,962;;;
4239;01/12/22 10:38:52'321;217,878;;;
4240;01/12/22 10:38:52'800;217,918;;;
4241;01/12/22 10:38:53'280;217,884;;;
4242;01/12/22 10:38:53'601;217,958;;;
4243;01/12/22 10:38:54'081;217,906;;;
4244;01/12/22 10:38:54'561;217,896;;;
4245;01/12/22 10:38:55'201;217,849;;;
4246;01/12/22 10:38:55'681;217,866;;;
4247;01/12/22 10:38:56'162;217,936;;;
4248;01/12/22 10:38:56'481;217,907;;;
4249;01/12/22 10:38:56'960;217,961;;;
4250;01/12/22 10:38:57'280;217,856;;;
4251;01/12/22 10:38:57'760;217,838;;;
4252;01/12/22 10:38:58'240;217,856;;;
4253;01/12/22 10:38:58'720;217,942;;;
4254;01/12/22 10:38:59'215;217,824;;;
4255;01/12/22 10:38:59'536;217,855;;;
4256;01/12/22 10:39:00'016;217,898;;;
4257;01/12/22 10:39:00'495;217,857;;;
4258;01/12/22 10:39:01'136;217,869;;;
4259;01/12/22 10:39:01'616;217,868;;;
4260;01/12/22 10:39:02'096;217,881;;;
4261;01/12/22 10:39:02'416;217,794;;;
4262;01/12/22 10:39:02'895;217,851;;;
4263;01/12/22 10:39:03'375;217,843;;;
4264;01/12/22 10:39:03'855;217,843;;;
4265;01/12/22 10:39:04'335;217,835;;;
4266;01/12/22 10:39:04'655;217,765;;;
4267;01/12/22 10:39:05'135;217,832;;;
4268;01/12/22 10:39:05'454;217,873;;;
4269;01/12/22 10:39:05'934;217,797;;;
4270;01/12/22 10:39:06'415;217,851;;;
4271;01/12/22 10:39:06'895;217,811;;;
4272;01/12/22 10:39:07'375;217,877;;;
4273;01/12/22 10:39:07'855;217,851;;;
4274;01/12/22 10:39:08'334;217,860;;;
4275;01/12/22 10:39:08'815;217,898;;;
4276;01/12/22 10:39:09'135;217,833;;;
4277;01/12/22 10:39:09'614;217,945;;;
4278;01/12/22 10:39:10'094;217,891;;;
4279;01/12/22 10:39:10'574;217,820;;;
4280;01/12/22 10:39:11'054;217,892;;;
4281;01/12/22 10:39:11'535;217,866;;;
4282;01/12/22 10:39:12'174;217,842;;;
4283;01/12/22 10:39:12'654;217,856;;;
4284;01/12/22 10:39:13'133;217,895;;;
4285;01/12/22 10:39:13'614;217,874;;;
4286;01/12/22 10:39:14'094;217,880;;;
4287;01/12/22 10:39:14'573;217,937;;;
4288;01/12/22 10:39:14'893;217,915;;;
4289;01/12/22 10:39:15'388;217,954;;;
4290;01/12/22 10:39:15'869;217,920;;;
4291;01/12/22 10:39:16'349;217,925;;;
4292;01/12/22 10:39:16'828;217,941;;;
4293;01/12/22 10:39:17'308;217,914;;;
4294;01/12/22 10:39:17'789;217,917;;;
4295;01/12/22 10:39:18'269;217,918;;;
4296;01/12/22 10:39:18'749;217,964;;;
4297;01/12/22 10:39:19'229;217,881;;;
4298;01/12/22 10:39:19'709;217,957;;;
4299;01/12/22 10:39:20'348;217,955;;;
4300;01/12/22 10:39:20'828;217,918;;;
4301;01/12/22 10:39:21'309;217,971;;;
4302;01/12/22 10:39:21'628;217,942;;;
4303;01/12/22 10:39:22'108;217,936;;;
4304;01/12/22 10:39:22'588;217,946;;;
4305;01/12/22 10:39:23'068;217,962;;;
4306;01/12/22 10:39:23'548;217,960;;;
4307;01/12/22 10:39:23'867;218,008;;;
4308;01/12/22 10:39:24'347;217,922;;;
4309;01/12/22 10:39:24'829;217,926;;;
4310;01/12/22 10:39:25'468;218,088;;;
4311;01/12/22 10:39:25'947;217,982;;;
4312;01/12/22 10:39:26'427;217,955;;;
4313;01/12/22 10:39:26'748;217,959;;;
4314;01/12/22 10:39:27'227;218,013;;;
4315;01/12/22 10:39:27'706;218,007;;;
4316;01/12/22 10:39:28'347;218,001;;;
4317;01/12/22 10:39:28'827;217,938;;;
4318;01/12/22 10:39:29'307;218,027;;;
4319;01/12/22 10:39:29'787;217,958;;;
4320;01/12/22 10:39:31'188;217,959;;;
4321;01/12/22 10:39:31'675;217,915;;;
4322;01/12/22 10:39:32'155;217,953;;;
4323;01/12/22 10:39:32'651;217,934;;;
4324;01/12/22 10:39:33'147;217,984;;;
4325;01/12/22 10:39:33'626;218,024;;;
4326;01/12/22 10:39:34'106;218,034;;;
4327;01/12/22 10:39:34'586;217,979;;;
4328;01/12/22 10:39:34'906;217,938;;;
4329;01/12/22 10:39:35'386;218,026;;;
4330;01/12/22 10:39:35'866;217,984;;;
4331;01/12/22 10:39:36'505;217,963;;;
4332;01/12/22 10:39:36'986;217,947;;;
4333;01/12/22 10:39:37'466;218,067;;;
4334;01/12/22 10:39:37'946;217,950;;;
4335;01/12/22 10:39:38'426;217,883;;;
4336;01/12/22 10:39:38'938;217,955;;;
4337;01/12/22 10:39:39'417;217,924;;;
4338;01/12/22 10:39:39'897;217,993;;;
4339;01/12/22 10:39:40'377;217,928;;;
4340;01/12/22 10:39:40'857;217,952;;;
4341;01/12/22 10:39:41'337;217,897;;;
4342;01/12/22 10:39:41'817;217,876;;;
4343;01/12/22 10:39:42'297;217,884;;;
4344;01/12/22 10:39:42'776;217,921;;;
4345;01/12/22 10:39:43'417;218,012;;;
4346;01/12/22 10:39:43'897;217,958;;;
4347;01/12/22 10:39:44'377;217,852;;;
4348;01/12/22 10:39:44'713;217,769;;;
4349;01/12/22 10:39:45'193;217,973;;;
4350;01/12/22 10:39:45'671;217,975;;;
4351;01/12/22 10:39:46'153;217,901;;;
4352;01/12/22 10:39:46'632;217,925;;;
4353;01/12/22 10:39:47'112;217,995;;;
4354;01/12/22 10:39:47'592;217,942;;;
4355;01/12/22 10:39:48'072;217,931;;;
4356;01/12/22 10:39:48'552;217,886;;;
4357;01/12/22 10:39:49'032;217,934;;;
4358;01/12/22 10:39:49'352;217,969;;;
4359;01/12/22 10:39:49'832;217,896;;;
4360;01/12/22 10:39:50'328;217,880;;;
