22_12_13_1_ao_4.csv;;;;;;;;;;;;;;;
13/12/2022 08:04;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
16;;;;;;;;;;;;;;;
TIME;" ""°C""";" ""°C""";" ""°C""";" ""°C""";" ""°C""";" ""°C""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""DIO""";" ""TOTAL""";" ""ALARM1""";" ""ALARM2"""
04TIME;" ""0401""";" ""0402""";" ""0403""";" ""0404""";" ""0405""";" ""0406""";" ""0407""";" ""0408""";" ""0409""";" ""0410""";" ""0417""";" ""04DIO""";" ""04TOTAL""";" ""04ALARM1""";" ""04ALARM2"""
44908,36899;20,917;20,4084;20,3448;20,2081;20,3716;21,616;239,039;240,767;240,476;-1,50531;250,086;255;0;0;0
44908,36901;20,9251;20,4093;20,3377;20,2094;20,3731;21,6211;239,685;241,861;239,037;-1,50613;250,139;255;0;0;0
44908,36904;20,9199;20,3996;20,3375;20,2124;20,3694;21,6228;240,62;242,621;240,977;-1,5004;250,294;255;0;0;0
44908,36906;20,9215;20,406;20,3413;20,2076;20,377;21,6163;241,47;243,601;241,013;-1,50838;248,028;255;0;0;0
44908,36908;20,9167;20,4079;20,3423;20,2094;20,373;21,6089;240,176;240,979;240,294;-1,50439;248,693;255;0;0;0
44908,3691;20,9168;20,4034;20,3366;20,2127;20,3745;21,6076;240,774;242,075;238,563;-1,50429;248,592;255;0;0;0
44908,36912;20,9165;20,3987;20,34;20,2057;20,3727;21,5956;239,228;241,121;239,116;-1,50562;250,935;255;0;0;0
44908,36914;20,915;20,4042;20,334;20,2119;20,3701;21,5951;242,089;242,541;237,922;-1,5001;249,686;255;0;0;0
44908,36916;20,918;20,3964;20,3383;20,2119;20,3698;21,5907;241,923;242,507;240,195;-1,50211;248,424;255;0;0;0
44908,36918;20,9128;20,4034;20,3416;20,208;20,3731;21,5912;240,71;242,495;239,53;-1,50789;250,151;255;0;0;0
44908,36921;20,9156;20,3942;20,3361;20,2066;20,3755;21,5838;242,084;240,726;239,384;-1,50857;250,691;255;0;0;0
44908,36923;20,911;20,4011;20,3407;20,2085;20,3693;21,5879;240,553;240,175;241,219;-1,50626;246,66;255;0;0;0
44908,36925;20,9135;20,395;20,3329;20,2071;20,3627;21,577;241,953;241,385;241,111;-1,50081;248,161;255;0;0;0
44908,36927;20,9056;20,3892;20,3365;20,2079;20,3648;21,5797;241,775;243,645;239,35;-1,49304;248,038;255;0;0;0
44908,36929;20,9034;20,3906;20,3273;20,2092;20,368;21,5777;241,108;241,24;239,888;-1,50791;248,038;255;0;0;0
44908,36931;20,9059;20,3889;20,3347;20,2069;20,3647;21,5838;240,481;240,579;240,041;-1,51527;249,938;255;0;0;0
44908,36933;20,9065;20,3843;20,3362;20,2041;20,3681;21,5809;239,311;241,582;238,644;-1,50695;248,422;255;0;0;0
44908,36936;20,9004;20,3878;20,3287;20,2071;20,3677;21,5801;239,684;241,037;239,112;-1,50816;248,765;255;0;0;0
44908,36938;20,909;20,3928;20,3421;20,2119;20,3719;21,584;240,5;242,342;241,4;-1,51457;247,425;255;0;0;0
44908,3694;20,9061;20,3893;20,3341;20,2066;20,371;21,5811;242,269;240,699;239,04;-1,50194;248,4;255;0;0;0
44908,36942;20,9131;20,3968;20,3354;20,2178;20,3712;21,5865;240,672;242,975;241,13;-1,49999;249,024;255;0;0;0
44908,36944;20,9093;20,3924;20,3386;20,2144;20,3725;21,5995;239,305;241,988;240,362;-1,49214;247,633;255;0;0;0
44908,36946;20,9024;20,3873;20,3425;20,2129;20,3733;21,5968;240,309;243,844;241,028;-1,50873;247,705;255;0;0;0
44908,36948;20,903;20,3918;20,3395;20,2192;20,3742;21,6039;240,185;242,374;241,861;-1,5034;247,471;255;0;0;0
44908,36951;20,9039;20,3874;20,3455;20,2172;20,3767;21,6078;241,263;242,945;239,951;-1,49646;250,677;255;0;0;0
44908,36953;20,8997;20,3877;20,3388;20,2105;20,3725;21,6074;239,927;242,177;240,832;-1,50713;249,008;255;0;0;0
44908,36955;20,9024;20,3818;20,3372;20,2188;20,3778;21,6045;240,578;240,772;239,942;-1,50515;249,141;255;0;0;0
44908,36957;20,898;20,379;20,3423;20,2186;20,371;21,6063;240,799;241,858;241,148;-1,49879;248,83;255;0;0;0
44908,36959;20,9033;20,3806;20,342;20,2199;20,3764;21,6095;240,539;241,679;240,637;-1,50726;247,963;255;0;0;0
44908,36961;20,8993;20,3872;20,347;20,2195;20,3723;21,6061;238,307;242,281;240,1;-1,49406;250,183;255;0;0;0
44908,36963;20,9039;20,3936;20,3464;20,2305;20,3857;21,6054;240,921;242,421;240,085;-1,50549;247,807;255;0;0;0
44908,36966;20,9091;20,3923;20,3521;20,2296;20,3812;21,607;241,559;240,413;240,549;-1,50626;250,741;255;0;0;0
44908,36968;20,9114;20,387;20,3488;20,2229;20,3804;21,603;241,311;241,547;239,055;-1,50754;249,572;255;0;0;0
44908,3697;20,9091;20,3867;20,3562;20,2289;20,3824;21,5992;240,226;242,695;238,573;-1,49376;249,014;255;0;0;0
44908,36972;20,9056;20,3884;20,3557;20,2271;20,3836;21,6014;241,21;240,78;238,493;-1,49773;250,554;255;0;0;0
44908,36974;20,905;20,3866;20,3499;20,2292;20,3858;21,6061;239,417;241,697;237,777;-1,49722;250,015;255;0;0;0
44908,36976;20,9011;20,3849;20,3501;20,2287;20,3759;21,5957;240,499;242,641;241,006;-1,50316;248,368;255;0;0;0
44908,36978;20,8947;20,3874;20,3446;20,2263;20,3825;21,5989;240,019;240,237;240,375;-1,5092;248,666;255;0;0;0
44908,36981;20,8965;20,3866;20,3492;20,2236;20,3767;21,6035;241,719;242,521;240,474;-1,51222;250,093;255;0;0;0
44908,36983;20,898;20,3819;20,3516;20,222;20,3808;21,5977;239,758;241,961;240,206;-1,49902;249,06;255;0;0;0
44908,36985;20,8998;20,3796;20,3509;20,2281;20,3782;21,5952;240,617;241,066;239,332;-1,50662;248,585;255;0;0;0
44908,36987;20,9013;20,3799;20,3509;20,2281;20,3801;21,5937;240,428;241,185;239,862;-1,50624;249,17;255;0;0;0
44908,36989;20,9008;20,3831;20,3575;20,232;20,3797;21,5983;240,734;241,333;237,556;-1,49947;250,439;255;0;0;0
44908,36991;20,9008;20,3894;20,3597;20,2319;20,383;21,5934;240,922;241,949;240,181;-1,49391;249,594;255;0;0;0
44908,36993;20,9008;20,3833;20,3517;20,2364;20,3788;21,5931;239,388;241,452;240,723;-1,50121;250,913;255;0;0;0
44908,36995;20,8966;20,377;20,3505;20,2348;20,3806;21,592;241,974;241,655;239,227;-1,50797;249,448;255;0;0;0
44908,36998;20,904;20,3836;20,3483;20,2345;20,3828;21,6004;241,361;241,357;240,226;-1,50546;250,159;255;0;0;0
44908,37;20,8983;20,3751;20,3508;20,2326;20,3825;21,6031;241,684;241,389;239,269;-1,51178;247,248;255;0;0;0
44908,37002;20,8962;20,3758;20,3474;20,2256;20,3754;21,5921;239,385;242,226;239,965;-1,51052;248,307;255;0;0;0
44908,37004;20,8906;20,373;20,3482;20,2281;20,3821;21,5861;241,014;239,821;241,803;-1,51538;248,785;255;0;0;0
44908,37006;20,8945;20,3755;20,3478;20,2282;20,3777;21,5809;238,723;240,495;240,911;-1,50266;248,112;255;0;0;0
44908,37008;20,8973;20,3743;20,3519;20,2292;20,3797;21,5872;238,438;242,087;238,412;-1,51517;249,672;255;0;0;0
44908,3701;20,8954;20,3745;20,3477;20,2357;20,3842;21,5753;239,936;240,538;241,318;-1,51019;247,808;255;0;0;0
44908,37013;20,8931;20,3696;20,354;20,2266;20,3847;21,5857;241,054;242,77;239,593;-1,50938;250,062;255;0;0;0
44908,37015;20,8947;20,3721;20,352;20,2348;20,3877;21,5912;240,972;243,088;240,373;-1,51085;249,754;255;0;0;0
44908,37017;20,8886;20,3716;20,3608;20,2316;20,3843;21,5854;240,602;242,118;239,074;-1,50577;248,879;255;0;0;0
44908,37019;20,8924;20,3672;20,3509;20,2359;20,3831;21,5897;240,298;242,34;239,183;-1,51445;247,746;255;0;0;0
44908,37021;20,8904;20,3698;20,3509;20,2372;20,3798;21,5874;240,571;242,184;240,151;-1,51479;246,806;255;0;0;0
44908,37023;20,891;20,3749;20,3534;20,2377;20,3856;21,5842;240,28;241,627;242,271;-1,51327;249,715;255;0;0;0
44908,37025;20,8902;20,3722;20,3585;20,2361;20,3852;21,5848;240,481;241,828;241,838;-1,50973;248,643;255;0;0;0
44908,37028;20,8922;20,375;20,3607;20,2405;20,3868;21,5845;241,252;241,609;240,27;-1,51244;249,739;255;0;0;0
44908,3703;20,8896;20,3762;20,3621;20,2418;20,3849;21,5954;239,976;242,12;241,156;-1,51193;248,078;255;0;0;0
44908,37032;20,892;20,3749;20,3589;20,2405;20,3936;21,5961;241,002;242,108;239,707;-1,50188;250,241;255;0;0;0
44908,37034;20,8928;20,3718;20,3649;20,245;20,3944;21,5959;239,205;241,62;241,043;-1,50967;248,17;255;0;0;0
44908,37036;20,8956;20,3723;20,3643;20,2413;20,3931;21,5986;242,451;240,542;239,618;-1,51055;250,056;255;0;0;0
44908,37038;20,8952;20,3743;20,3602;20,242;20,3921;21,5919;239,027;242,936;237,653;-1,51358;249,82;255;0;0;0
44908,3704;20,8858;20,3662;20,3566;20,2447;20,3843;21,5884;242,103;242,361;239,763;-1,50515;248,07;255;0;0;0
44908,37043;20,8893;20,3668;20,359;20,2419;20,3915;21,5874;241,902;242,273;239,669;-1,51192;248,001;255;0;0;0
44908,37045;20,8825;20,3666;20,3553;20,2466;20,3913;21,5855;239,024;242,317;238,325;-1,5116;247,579;255;0;0;0
44908,37047;20,8924;20,3698;20,3568;20,2414;20,3866;21,5739;240,037;241,178;238,448;-1,50745;251,271;255;0;0;0
44908,37049;20,8917;20,3675;20,3622;20,2433;20,3932;21,5695;240,595;242,195;238,308;-1,51433;248,431;255;0;0;0
44908,37051;20,8914;20,3691;20,3586;20,2414;20,3925;21,571;240,307;241,975;241,438;-1,51782;249,191;255;0;0;0
44908,37053;20,8828;20,3664;20,3608;20,2471;20,3854;21,5659;240,525;242,275;240,607;-1,51534;247,569;255;0;0;0
44908,37055;20,8871;20,3629;20,3617;20,243;20,3918;21,5644;239,751;242,004;237,869;-1,5162;246,962;255;0;0;0
44908,37058;20,8873;20,3687;20,3602;20,2425;20,3937;21,5641;240,841;242,848;240,676;-1,50304;248,168;255;0;0;0
44908,3706;20,8824;20,3654;20,3615;20,2479;20,3913;21,5665;239,168;243,41;241,366;-1,50135;249,354;255;0;0;0
44908,37062;20,8827;20,361;20,3616;20,242;20,3942;21,5691;240,414;241,342;238,61;-1,51334;247,35;255;0;0;0
44908,37064;20,8838;20,3605;20,3664;20,2434;20,3875;21,575;239,644;240,509;240,067;-1,50312;249,217;255;0;0;0
44908,37066;20,8819;20,36;20,3645;20,2494;20,3899;21,5812;239,723;242,943;240,213;-1,49824;249,959;255;0;0;0
44908,37068;20,8808;20,361;20,3589;20,245;20,3986;21,5791;239,657;241,332;237,471;-1,51698;248,374;255;0;0;0
44908,3707;20,883;20,3665;20,3615;20,2453;20,3887;21,5836;241,199;242,53;238,699;-1,50665;250,313;255;0;0;0
44908,37072;20,8772;20,3599;20,3609;20,248;20,3991;21,5854;239,094;241,229;240,298;-1,5209;250,545;255;0;0;0
44908,37075;20,8823;20,3631;20,3627;20,2513;20,3945;21,5975;241,01;241,537;239,366;-1,51402;249,315;255;0;0;0
44908,37077;20,882;20,362;20,3676;20,25;20,3947;21,589;238,17;241,844;240,872;-1,51877;249,416;255;0;0;0
44908,37079;20,8863;20,3568;20,3634;20,2459;20,3937;21,5951;241,25;240,306;240,006;-1,51547;247,869;255;0;0;0
44908,37081;20,8804;20,3525;20,3633;20,2518;20,3984;21,5938;239,036;243,224;239,742;-1,50874;247,727;255;0;0;0
44908,37083;20,8827;20,3569;20,3693;20,2542;20,3999;21,5856;239,78;241,887;238,033;-1,50285;246,281;255;0;0;0
44908,37085;20,8858;20,3597;20,3704;20,2491;20,3971;21,5862;240,563;240,213;241,365;-1,50039;248,565;255;0;0;0
44908,37087;20,8804;20,3549;20,3664;20,2598;20,4016;21,586;239,404;240,459;240,127;-1,50935;250,018;255;0;0;0
44908,3709;20,8865;20,3579;20,3686;20,2602;20,4042;21,5802;239,145;242,521;239,944;-1,50052;246,78;255;0;0;0
44908,37092;20,881;20,3559;20,3607;20,2525;20,3927;21,5763;242,513;242,632;237,882;-1,51287;248,623;255;0;0;0
44908,37094;20,8783;20,352;20,3619;20,2548;20,3994;21,5836;240,04;241,838;237,967;-1,4976;248,628;255;0;0;0
44908,37096;20,8724;20,3545;20,3616;20,2554;20,3952;21,5754;240,697;241,489;239,36;-1,50702;250,992;255;0;0;0
44908,37098;20,875;20,3538;20,363;20,2545;20,3935;21,5778;239,622;239,99;238,357;-1,52235;249,999;255;0;0;0
44908,371;20,878;20,3564;20,3659;20,2538;20,3962;21,5849;239,006;239,813;241,298;-1,50338;249,55;255;0;0;0
44908,37102;20,8822;20,3485;20,3632;20,2579;20,3964;21,5852;239,318;242,366;239,359;-1,51252;248,399;255;0;0;0
44908,37105;20,876;20,3541;20,3619;20,2548;20,3947;21,5813;240,661;240,807;239,821;-1,5014;248,429;255;0;0;0
44908,37107;20,8695;20,3525;20,367;20,2552;20,3983;21,5811;241,363;240,112;240,871;-1,50935;247,938;255;0;0;0
44908,37109;20,8706;20,3503;20,3655;20,2533;20,3993;21,5808;240,294;242,538;239,918;-1,51825;250,011;255;0;0;0
44908,37111;20,8662;20,3456;20,362;20,2511;20,3933;21,5853;240,746;240,515;238,654;-1,49614;247,55;255;0;0;0
44908,37113;20,8742;20,3517;20,3652;20,2539;20,3996;21,5802;240,514;241,24;238,819;-1,50363;248,028;255;0;0;0
44908,37115;20,8691;20,3521;20,3649;20,2524;20,3963;21,5867;239,553;240,793;239,865;-1,49808;248,551;255;0;0;0
44908,37117;20,8694;20,347;20,3648;20,2585;20,3992;21,5865;237,967;241,289;241,121;-1,49377;247,073;255;0;0;0
44908,3712;20,873;20,3485;20,375;20,2608;20,4016;21,5865;238,577;240,629;238,484;-1,49033;248,518;255;0;0;0
44908,37122;20,8704;20,3436;20,3698;20,2526;20,4001;21,5927;239,701;240,867;238,574;-1,51445;247,951;255;0;0;0
44908,37124;20,8672;20,342;20,3715;20,2549;20,3966;21,5882;242,035;240,512;239,22;-1,49755;248,99;255;0;0;0
44908,37126;20,8662;20,3441;20,3711;20,2626;20,3965;21,5865;240,562;242,29;239,322;-1,51694;249,437;255;0;0;0
44908,37128;20,8649;20,3457;20,366;20,2538;20,4001;21,58;240,402;241,328;240,075;-1,4964;246,326;255;0;0;0
44908,3713;20,8628;20,3389;20,366;20,2573;20,3914;21,5766;240,825;242,224;239,217;-1,51413;250,914;255;0;0;0
44908,37132;20,8678;20,3381;20,3667;20,2547;20,4011;21,5729;239,427;242,293;240,836;-1,51478;249,311;255;0;0;0
44908,37135;20,8654;20,3479;20,3644;20,2571;20,4017;21,5747;238,31;241,206;239,981;-1,50298;248,545;255;0;0;0
44908,37137;20,8615;20,3379;20,3613;20,2573;20,4005;21,5773;238,303;243,094;238,539;-1,50573;249,092;255;0;0;0
44908,37139;20,8674;20,3459;20,3662;20,26;20,4013;21,5737;239,498;241,763;240,297;-1,49614;249,469;255;0;0;0
44908,37141;20,8631;20,3446;20,3665;20,2577;20,4063;21,5751;241,602;243,642;240,107;-1,50336;246,918;255;0;0;0
44908,37143;20,869;20,3422;20,3636;20,2607;20,401;21,5688;239,385;241,089;241,178;-1,50766;250,792;255;0;0;0
44908,37145;20,8667;20,3438;20,3682;20,2632;20,4057;21,5797;239,607;241,08;239,217;-1,50927;249,63;255;0;0;0
44908,37147;20,865;20,3385;20,3693;20,2569;20,4049;21,5769;240,242;241,593;241,596;-1,49939;249,231;255;0;0;0
44908,37149;20,8607;20,3388;20,3688;20,2608;20,403;21,5757;240,762;241,741;240,893;-1,50429;249,35;255;0;0;0
44908,37152;20,859;20,3411;20,3711;20,2634;20,4005;21,5683;239,827;243,029;240,301;-1,50488;248,639;255;0;0;0
44908,37154;20,8642;20,335;20,3665;20,2588;20,3978;21,5722;241,621;240,37;240,914;-1,50491;249,586;255;0;0;0
44908,37156;20,8625;20,3349;20,3686;20,2558;20,4022;21,5611;240,447;241,503;238,871;-1,51659;248,538;255;0;0;0
44908,37158;20,8633;20,3329;20,3727;20,2651;20,3964;21,5627;240,443;241,304;239,205;-1,52509;249,069;255;0;0;0
44908,3716;20,8575;20,3411;20,3706;20,2658;20,3986;21,5573;241,221;240,757;238,415;-1,51302;248,776;255;0;0;0
44908,37162;20,8643;20,3335;20,3682;20,263;20,4023;21,56;242,108;241,732;239,675;-1,52042;249,758;255;0;0;0
44908,37164;20,8646;20,3372;20,366;20,2641;20,4028;21,5588;240,839;243,705;239,913;-1,52254;249,027;255;0;0;0
44908,37167;20,8568;20,3354;20,3733;20,2633;20,4025;21,5539;240,338;241,792;239,427;-1,51994;249,608;255;0;0;0
44908,37169;20,8636;20,3377;20,3785;20,273;20,4037;21,5636;239,074;242,781;240,281;-1,51665;250,972;255;0;0;0
44908,37171;20,8624;20,3427;20,382;20,2758;20,4039;21,5724;240,872;240,293;238,897;-1,51264;247,489;255;0;0;0
44908,37173;20,8688;20,3433;20,3819;20,2772;20,4077;21,572;239,682;242,317;238,637;-1,50173;250,265;255;0;0;0
44908,37175;20,8631;20,3382;20,3754;20,2814;20,4118;21,584;239,865;240,896;239,364;-1,50676;250,491;255;0;0;0
44908,37177;20,865;20,3384;20,3802;20,2714;20,4135;21,5845;239,998;242,486;239,322;-1,50445;250,317;255;0;0;0
44908,37179;20,8639;20,3391;20,3837;20,2729;20,4102;21,5891;241,1;241,166;238,605;-1,50987;248,925;255;0;0;0
44908,37182;20,86;20,3286;20,3676;20,2641;20,4083;21,5823;238,143;240,927;238,823;-1,5224;249,73;255;0;0;0
44908,37184;20,8541;20,3375;20,3756;20,2697;20,4079;21,5883;238,874;241,489;239,756;-1,51501;250,12;255;0;0;0
44908,37186;20,8511;20,3295;20,3725;20,2675;20,4025;21,5819;241,68;241,125;239,441;-1,51707;246,571;255;0;0;0
44908,37188;20,8518;20,3283;20,3733;20,2719;20,4003;21,5876;240,629;241,775;238,514;-1,51092;248,532;255;0;0;0
44908,3719;20,8556;20,333;20,3709;20,2662;20,3996;21,5817;241,465;240,519;240,164;-1,50969;247,379;255;0;0;0
44908,37192;20,8504;20,33;20,3671;20,2676;20,4037;21,5704;239,926;241,081;239,736;-1,51994;245,905;255;0;0;0
44908,37194;20,8603;20,3409;20,3777;20,2803;20,4085;21,5831;241,688;241,435;238,263;-1,50817;247,826;255;0;0;0
44908,37197;20,86;20,331;20,3835;20,2801;20,4134;21,5809;240,551;242,725;239,986;-1,51779;248,395;255;0;0;0
44908,37199;20,8659;20,3383;20,3843;20,2827;20,4131;21,5834;240,604;242,455;238,769;-1,51479;249,864;255;0;0;0
44908,37201;20,8607;20,3431;20,3798;20,2832;20,4151;21,5868;240,37;242,866;238,243;-1,52225;249,714;255;0;0;0
44908,37203;20,8596;20,3381;20,3867;20,2812;20,4161;21,5915;241,287;242,028;240,285;-1,51676;248,815;255;0;0;0
44908,37205;20,8609;20,3394;20,3862;20,2792;20,415;21,5864;239,371;242,042;238,648;-1,5238;248,732;255;0;0;0
44908,37207;20,8518;20,3308;20,3786;20,2745;20,4145;21,5866;238,548;241,341;239,09;-1,50188;249,682;255;0;0;0
44908,37209;20,852;20,3235;20,3731;20,2787;20,4083;21,5876;240,902;243,875;240,175;-1,52274;249,077;255;0;0;0
44908,37212;20,8549;20,3293;20,3782;20,2739;20,4071;21,5847;241,301;242,822;241,455;-1,50957;251,115;255;0;0;0
44908,37214;20,8466;20,3275;20,3747;20,2755;20,4049;21,5823;239,938;243,267;238,888;-1,50996;247,976;255;0;0;0
44908,37216;20,8543;20,3251;20,3774;20,2708;20,4095;21,5806;241,975;242,354;239,853;-1,50912;248,24;255;0;0;0
44908,37218;20,8521;20,3252;20,3715;20,2773;20,4106;21,5755;239,267;241,991;240,34;-1,5092;250,859;255;0;0;0
44908,3722;20,8569;20,3293;20,3812;20,2852;20,4169;21,5843;239,72;240,823;240,837;-1,49486;247,528;255;0;0;0
44908,37222;20,8583;20,3262;20,3834;20,2864;20,413;21,5849;240,703;240,756;239,747;-1,50791;248,595;255;0;0;0
44908,37224;20,852;20,3307;20,3848;20,2832;20,418;21,5815;242,445;241,303;240,516;-1,50478;249,026;255;0;0;0
44908,37226;20,8561;20,3266;20,3845;20,2843;20,414;21,5812;241,19;240,989;237,698;-1,50326;250,768;255;0;0;0
44908,37229;20,8575;20,333;20,3867;20,2927;20,4207;21,5874;240,808;242,568;241,86;-1,52477;247,736;255;0;0;0
44908,37231;20,8555;20,3315;20,3818;20,2892;20,4159;21,5847;238,463;240,966;240,755;-1,50533;250,262;255;0;0;0
44908,37233;20,8496;20,3293;20,3796;20,2857;20,4147;21,5805;240,053;241,185;240,043;-1,51687;250,394;255;0;0;0
44908,37235;20,8524;20,3237;20,3834;20,2843;20,4195;21,5836;240,93;241,347;240,52;-1,50413;247,824;255;0;0;0
44908,37237;20,8518;20,3231;20,386;20,2817;20,4167;21,582;241,335;241,444;240,052;-1,50374;249,652;255;0;0;0
44908,37239;20,855;20,3213;20,3799;20,2818;20,4133;21,5888;240,302;243,03;241,257;-1,51234;249,754;255;0;0;0
44908,37241;20,8518;20,3279;20,3847;20,29;20,4146;21,5891;240,711;242;241,423;-1,50031;249,142;255;0;0;0
44908,37244;20,8472;20,3251;20,3889;20,2878;20,4172;21,5838;240,015;243,201;240,981;-1,51733;248,69;255;0;0;0
44908,37246;20,8418;20,3155;20,3745;20,2813;20,4066;21,5731;239,011;242,45;239,08;-1,51637;247,845;255;0;0;0
44908,37248;20,8478;20,3143;20,3744;20,2791;20,4127;21,5681;241,1;243,28;240,553;-1,50843;249,521;255;0;0;0
44908,3725;20,8502;20,3236;20,3779;20,2834;20,4127;21,5712;240,98;241,387;240,304;-1,50269;251,243;255;0;0;0
44908,37252;20,8484;20,3134;20,3802;20,2881;20,4176;21,5676;241,188;241,901;240,249;-1,51334;249,637;255;0;0;0
44908,37254;20,8419;20,3206;20,3789;20,2837;20,4208;21,5711;240,738;241,522;240,167;-1,51682;249,533;255;0;0;0
44908,37256;20,8483;20,3132;20,383;20,2795;20,4168;21,5709;240,453;243,002;239,491;-1,51533;247,6;255;0;0;0
44908,37259;20,8427;20,3183;20,3817;20,2838;20,4179;21,571;240,44;242,654;239,747;-1,50126;249,019;255;0;0;0
44908,37261;20,8395;20,3176;20,3808;20,2891;20,4105;21,5624;236,899;242,12;237,476;-1,50967;247,444;255;0;0;0
44908,37263;20,8409;20,3105;20,3805;20,2896;20,4164;21,5676;240,043;241,762;238,461;-1,51226;247,362;255;0;0;0
44908,37265;20,8385;20,3098;20,3849;20,2863;20,4073;21,5693;238,399;242,554;240,509;-1,501;251,125;255;0;0;0
44908,37267;20,8369;20,3149;20,3779;20,2833;20,4111;21,5676;239,745;242,07;239,465;-1,50339;247,033;255;0;0;0
44908,37269;20,836;20,3148;20,3867;20,2877;20,416;21,5699;241,161;243,554;239,961;-1,50213;248,176;255;0;0;0
44908,37271;20,8469;20,3253;20,3928;20,2928;20,4206;21,5743;239,445;240,141;239,254;-1,49747;250,395;255;0;0;0
44908,37274;20,8433;20,3152;20,3919;20,2944;20,4209;21,5722;240,369;241,999;237,369;-1,50213;249,96;255;0;0;0
44908,37276;20,8442;20,3227;20,3864;20,2932;20,4251;21,5705;239,659;241,128;240,846;-1,5132;251,587;255;0;0;0
44908,37278;20,8431;20,3146;20,3862;20,2981;20,4201;21,5664;241,47;242,461;241,358;-1,49258;249,503;255;0;0;0
44908,3728;20,8431;20,3143;20,3943;20,2982;20,4203;21,563;239,417;241,866;239,424;-1,50836;250,617;255;0;0;0
44908,37282;20,8443;20,3179;20,3915;20,2987;20,4223;21,5638;241,724;241;239,24;-1,491;248,803;255;0;0;0
44908,37284;20,8374;20,3083;20,3816;20,286;20,4128;21,5629;240,859;243,309;238,766;-1,49672;247,088;255;0;0;0
44908,37286;20,8369;20,3107;20,3885;20,2866;20,4176;21,5621;241,328;242,076;240,89;-1,50591;248,917;255;0;0;0
44908,37289;20,8334;20,3112;20,3811;20,2872;20,4129;21,555;239,147;241,33;239,679;-1,50377;248,948;255;0;0;0
44908,37291;20,8335;20,3102;20,385;20,2865;20,4167;21,5563;240,793;240,729;240,49;-1,50671;249,857;255;0;0;0
44908,37293;20,8377;20,3127;20,3845;20,2937;20,417;21,5482;238,091;240,451;238,671;-1,51312;247,181;255;0;0;0
44908,37295;20,8338;20,3047;20,3843;20,2935;20,4136;21,5497;241,508;243,255;239,962;-1,51099;248,669;255;0;0;0
44908,37297;20,8434;20,3132;20,395;20,2989;20,4197;21,5508;239,737;242,033;239,097;-1,50407;248,001;255;0;0;0
44908,37299;20,8372;20,3123;20,393;20,302;20,4269;21,5561;239,626;241,545;240,103;-1,51115;247,33;255;0;0;0
44908,37301;20,847;20,3197;20,399;20,3025;20,4192;21,5578;243,014;241,788;237,656;-1,51067;249,631;255;0;0;0
44908,37303;20,8419;20,3129;20,3976;20,3047;20,429;21,5544;241,984;242,603;238,342;-1,49911;250,033;255;0;0;0
44908,37306;20,8377;20,3183;20,3994;20,299;20,4239;21,5638;241,368;241,061;242,192;-1,50006;251,582;255;0;0;0
44908,37308;20,8428;20,3186;20,3983;20,299;20,4288;21,5604;240,121;241,545;239,068;-1,51662;247,72;255;0;0;0
44908,3731;20,8373;20,3054;20,3947;20,2969;20,4208;21,5531;240,276;242,245;240,228;-1,50485;249,492;255;0;0;0
44908,37312;20,8316;20,3132;20,3947;20,2997;20,4187;21,556;239,213;240,402;239,931;-1,49782;250,121;255;0;0;0
44908,37314;20,8318;20,3102;20,394;20,3027;20,4269;21,5642;239,829;242,194;239,72;-1,50828;249,346;255;0;0;0
44908,37316;20,8399;20,3105;20,3933;20,2995;20,4222;21,5619;241,229;242,934;239,416;-1,50121;250,432;255;0;0;0
44908,37318;20,8403;20,3118;20,3901;20,295;20,4177;21,566;240,807;240,69;240,59;-1,51147;250,07;255;0;0;0
44908,37321;20,8339;20,3061;20,3911;20,2962;20,4201;21,5609;239,593;241,204;239,691;-1,50904;248,071;255;0;0;0
44908,37323;20,8335;20,3016;20,3864;20,299;20,4206;21,5567;239,485;242,473;240,857;-1,51666;249,922;255;0;0;0
44908,37325;20,8314;20,3046;20,3936;20,2968;20,4243;21,5545;239,772;243,277;238,323;-1,50573;249,288;255;0;0;0
44908,37327;20,831;20,2972;20,3885;20,2953;20,4193;21,5555;239,144;241,842;240,209;-1,49573;250,035;255;0;0;0
44908,37329;20,8308;20,3046;20,3864;20,3021;20,4185;21,5573;239,629;242,039;239,048;-1,49923;250,108;255;0;0;0
44908,37331;20,8305;20,3037;20,3896;20,3;20,416;21,5627;241,234;242,394;239,222;-1,5125;249,489;255;0;0;0
